model,serial,chassis_serial,disk,cpu,mem,gpu
ProLiantDL380Gen9,MXQ72700VQ,MXQ72700VQ,2x VK000480GWCFE (SSD - 447.13 GB),2x Corporation Intel(R) Xeon(R) CPU E5-2690 v4 @ 2.60GHz,512,1x Matrox Graphics Inc. (VGA Controller)
ProLiantDL380Gen9,MXQ61803PS,MXQ61803PS,"21x HP EG1200JETKC (SAS - 1.09 TB),1x HP EG1200JETKC (y - 1.09 TB),4x VK0800GEFJK (SSD - 745.21 GB)",2x Corporation Intel(R) Xeon(R) CPU E5-2697 v3 @ 2.60GHz,512,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,JP8YHH2,78TJ903,"2x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),1x HGST HUSMR3216ASS200 (SAS - 1.46 TB)",4x Intel(R) Xeon(R) CPU E5-4667 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,78SH903,78TJ903,3x HGST HUSMR3216ASS200 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,78SM903,78TL903,3x HGST HUSMR3216ASS200 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,78SN903,78TL903,3x HGST HUSMR3216ASS200 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G2QPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G1MPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G2SPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G1QPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G0SPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G0QPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G1SPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G2PPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G1NPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G3MPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G2RPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G2NPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G1PPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G0RPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G1RPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,3G2MPD2,3GQNPD2,4x INTEL SSDSC1BG40 (RAID - 372.61 GB),2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,DBGNRZ2,DBKJBZ2,3x HGST HUSMR3216ASS200 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,737DKH2,DBKJBZ2,3x HGST HUSMR3216ASS200 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4667 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,1HGQ7M2,1SVM7M2,2x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4667 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,1HGP7M2,1SVM7M2,2x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4667 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,1HGN7M2,1JRN7M2,2x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4667 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,1HFR7M2,1JRN7M2,2x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4667 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,F7TFQK2,F9YWXM2,"2x TOSHIBA PX04SVB096 (SAS - 894.25 GB),1x TOSHIBA PX05SVB096Y (SAS - 894.25 GB)",4x Intel(R) Xeon(R) CPU E5-4667 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,F7PBQK2,F9YWXM2,"2x TOSHIBA PX04SVB096 (SAS - 894.25 GB),1x TOSHIBA PX05SVB096Y (SAS - 894.25 GB)",4x Intel(R) Xeon(R) CPU E5-4667 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC630,77GZKH2,207S9Q2,"2x INTEL SSDSC1BG20 (RAID - 186.31 GB),2x INTEL SSDSC1BG80 (RAID - 745.21 GB)",2x Intel(R) Xeon(R) CPU E5-2643 v4 @ 3.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,15V1DV2,16K3DV2,4x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,15V2DV2,16K3DV2,4x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,8966RP2,8985RP2,2x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,8967RP2,8985RP2,2x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeR440,2YM1RP2,2YM1RP2,"2x SSDSC2KG480G7R (SSD - 447.13 GB),4x Micron_9200_MTFDHAL6T4TCU (NVMe - 5.82 TB)",2x Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz,512,1x Matrox Graphics Inc. (VGA Controller)
